imp_billindsev,imp_educat,imp_female,imp_financindsev,imp_foodindsev,imp_houseindsev,imp_race,q4r_age,r_age,sevhard,sevhealthd,spmpov,spmres,q4foodindsev,q4houseindsev,q4billindsev,q4financindsev,q4sevhard,q4spmres,q4spmpov,qweight_p,qweight_pu,q8r_age,q8sevhealthd,q8foodindsev,q8houseindsev,q8billindsev,q8financindsev,q8sevhard,q8spmres,q8spmpov
0,4,0,0,0,0,2. Black Non-Hispanic,,55,0,0,1,4663,,,,,,,,4459,2230,,,,,,,,,
0,4,0,0,0,0,2. Black Non-Hispanic,58,57,0,1,0,207400,0,0,0,0,1,209057.91,0,19316,4829,59,1,0,0,0,0,0,206718.41,0
0,3,1,0,0,0,1. White Non-Hispanic,83,82,0,0,0,26934.98,0,0,0,0,0,14660,0,9407,9407,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,,44,0,0,0,58899.91,,,,,,,,2602,1301,,,,,,,,,
1,2,0,1,1,1,5. Hispanic,,33,1,0,0,54525.539,,,,,,,,37212,12404,,,,,,,,,
0,4,1,0,0,0,5. Hispanic,,31,0,0,0,47408.367,,,,,,,,14987,2997,,,,,,,,,
0,4,1,0,0,0,2. Black Non-Hispanic,60,58,0,0,0,131668.06,0,0,0,0,0,209057.91,0,5965,1988,60,0,0,0,0,0,0,206718.41,0
0,4,1,0,0,0,5. Hispanic,,33,0,0,0,207400,,,,,,,,1794,897,,,,,,,,,
0,2,1,0,0,0,1. White Non-Hispanic,,56,0,0,0,73102.266,,,,,,,,12768,4256,,,,,,,,,
0,4,1,0,0,0,2. Black Non-Hispanic,,70,0,0,0,59879.672,,,,,,,,4808,2404,,,,,,,,,
0,2,0,0,1,0,1. White Non-Hispanic,,35,1,0,0,129481.21,,,,,,,,8858,4429,,,,,,,,,
0,3,0,0,0,0,2. Black Non-Hispanic,,83,0,0,0,90954.078,,,,,,,,9847,4924,,,,,,,,,
0,2,1,0,0,0,2. Black Non-Hispanic,77,76,0,0,0,15205.98,0,0,0,0,0,26598.73,0,5530,5530,78,0,0,0,0,0,0,24558.73,0
0,4,0,0,0,0,1. White Non-Hispanic,32,31,0,0,0,30844.92,0,0,0,0,0,103947.15,0,13048,6524,33,0,0,0,0,0,1,72015.117,0
1,2,1,0,1,0,4. Other / MultiRacial,64,62,1,1,1,24955.527,1,0,1,1,1,13716,1,9321,3107,68,1,1,0,1,1,1,206718.41,0
0,4,1,0,0,0,1. White Non-Hispanic,,24,0,1,1,22357.273,,,,,,,,4402,1467,,,,,,,,,
0,2,1,0,0,0,5. Hispanic,,29,0,0,0,42570.723,,,,,,,,4514,4514,31,0,0,0,0,0,,33566.371,0
0,4,0,0,0,0,1. White Non-Hispanic,53,52,0,0,0,100115.7,0,0,0,0,0,104532.5,0,29420,7355,53,0,0,0,0,0,0,143564.56,0
0,2,0,0,0,0,2. Black Non-Hispanic,68,67,0,0,0,48642.75,0,0,0,0,0,23400,0,3421,3421,,0,0,0,0,0,0,20380,0
0,4,1,0,0,0,4. Other / MultiRacial,,28,0,0,0,66724.602,,,,0,,47785.004,0,1239,1239,31,0,0,0,0,0,0,47529.156,0
0,1,1,1,1,0,5. Hispanic,,48,1,0,0,23272.686,,,,,,,,3363,3363,,,,,,,,,
0,3,1,0,0,0,5. Hispanic,56,55,0,1,0,95870.117,0,0,0,0,0,103661.67,0,3578,1193,57,0,0,0,0,0,0,38562.922,1
0,4,1,0,0,0,1. White Non-Hispanic,50,52,0,0,0,58636.602,0,0,0,0,0,36514.25,0,7103,7103,54,0,0,0,0,0,0,50580.82,0
0,4,1,0,0,0,1. White Non-Hispanic,,63,0,0,0,63388.805,,,,,,,,12199,6100,,,,,,,,,
0,2,0,0,0,0,5. Hispanic,66,74,0,0,0,58589.035,0,0,0,0,0,50121.102,0,8759,8759,67,0,0,0,0,0,0,29862.268,0
0,4,0,0,0,0,1. White Non-Hispanic,73,72,0,0,0,94500,0,0,0,0,0,95011.297,0,8229,8229,74,0,0,0,0,0,0,10000,1
0,4,1,0,0,0,1. White Non-Hispanic,,60,0,0,0,95586.703,,,,,,,,7307,3654,,,,,,,,,
0,3,1,0,0,0,1. White Non-Hispanic,49,48,0,0,0,161604.89,0,0,0,1,1,23918.25,1,33320,8330,50,0,0,0,0,1,1,45600.82,0
0,3,1,0,0,0,2. Black Non-Hispanic,,69,0,0,0,54463.23,,,,,,,,8803,4402,,,,,,,,,
0,4,1,0,0,0,4. Other / MultiRacial,,31,0,0,0,135394.56,,,,,,,,5686,2843,,,,,,,,,
0,3,0,0,0,0,1. White Non-Hispanic,24,23,0,0,0,144223.86,0,0,0,0,0,81753.016,0,6919,2306,,0,0,0,0,0,0,47276.727,0
0,4,1,0,0,0,3. Asian Non-Hispanic,45,42,0,0,0,207400,0,0,0,0,0,209057.91,0,21817,10908,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,63,62,0,0,0,69621,0,0,0,0,0,145106.5,0,11549,5774,64,0,0,0,0,0,0,82715.75,0
0,4,0,0,0,0,1. White Non-Hispanic,,73,0,0,0,73689.969,,,,,,,,10799,5400,,,,,,,,,
0,3,0,0,0,0,1. White Non-Hispanic,38,37,0,0,0,48754.199,0,0,0,0,0,147235.28,0,26472,13236,39,0,0,0,0,0,0,175301.69,0
1,2,0,0,1,0,2. Black Non-Hispanic,,28,1,1,0,59413.754,,,,,,,,11042,5521,,,,,,,,,
0,4,0,0,0,0,5. Hispanic,,37,0,0,0,64807.25,,,,,,,,3139,1570,,,,,,,,,
0,4,0,0,0,0,2. Black Non-Hispanic,,71,0,0,0,48500,0,0,0,0,0,128297.34,0,8420,4210,74,0,0,0,0,0,0,94640,0
0,4,0,0,0,0,3. Asian Non-Hispanic,64,62,0,0,0,45910.391,0,0,0,0,0,61500.5,0,37212,18606,65,1,0,0,0,0,0,55156.184,0
0,4,1,0,0,0,1. White Non-Hispanic,,,0,0,0,130986.94,,,,,,,,7683,3842,,,,,,,,,
0,4,1,0,0,0,4. Other / MultiRacial,42,41,1,0,1,2281,0,0,0,0,1,58901.102,0,1777,592,43,0,0,0,0,0,1,50916.242,0
0,4,0,0,0,0,1. White Non-Hispanic,39,38,0,0,0,73754,0,0,0,0,0,149316.45,0,8789,4394,40,0,0,0,0,0,0,206718.41,0
0,3,1,1,0,1,2. Black Non-Hispanic,,32,1,0,0,30422.555,0,0,1,0,1,74083.57,0,1944,972,35,0,1,0,1,1,1,53655.184,0
0,3,1,0,0,0,2. Black Non-Hispanic,79,78,0,1,0,17350.023,0,0,0,0,0,52667.652,0,4559,4559,80,0,0,0,0,0,0,10793.73,1
0,1,1,0,0,0,5. Hispanic,68,66,0,1,1,601.22784,0,0,0,1,1,2308.8982,1,6594,6594,69,1,0,0,0,0,0,22573.832,0
0,3,1,1,0,0,1. White Non-Hispanic,,56,1,0,1,19977.25,,,,,,,,19605,9802,,,,,,,,,
0,4,1,0,0,0,2. Black Non-Hispanic,,50,0,0,0,44336.25,,,,,,,,2503,2503,,,,,,,,,
0,3,0,0,0,0,1. White Non-Hispanic,64,63,0,0,0,73073.5,0,0,0,1,1,128325.17,0,17192,4298,65,1,0,0,0,0,1,120877.97,0
0,4,1,0,0,0,1. White Non-Hispanic,55,54,0,0,0,169872.2,0,0,0,0,0,108187.83,0,9586,3195,56,0,0,0,0,0,0,206718.41,0
0,4,1,0,0,0,2. Black Non-Hispanic,36,35,0,0,0,60485.852,0,0,0,1,1,46848.207,0,2503,2503,37,0,0,0,0,0,0,105975.59,0
1,3,1,0,0,0,5. Hispanic,22,21,1,0,1,20197.219,0,0,0,0,0,31722.244,0,16008,8004,23,0,0,0,0,0,0,42896.203,0
0,4,0,0,0,0,1. White Non-Hispanic,46,35,0,0,0,160638.8,0,0,0,0,0,209057.91,0,9999,9999,47,0,0,0,0,0,0,206718.41,0
0,1,1,0,0,0,2. Black Non-Hispanic,65,64,0,0,1,26419.277,0,0,0,0,0,41362.91,0,5621,2810,66,0,0,0,0,0,1,39068.715,0
0,4,1,0,0,0,2. Black Non-Hispanic,26,25,0,0,1,10596.208,0,0,0,0,0,3581.0098,1,3589,1794,27,0,0,0,0,0,0,14172.97,1
0,3,1,1,0,0,1. White Non-Hispanic,31,30,1,0,1,5244.54,0,0,1,1,1,37408.871,0,10973,10973,,,,,,,,,
0,3,1,0,0,0,1. White Non-Hispanic,,81,0,0,0,30300,,,,,,,,16479,5493,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,65,64,0,0,0,207400,0,0,0,0,0,209057.91,0,17336,8668,,0,0,0,0,0,0,126792.06,0
0,3,1,1,1,0,5. Hispanic,,27,1,0,0,31763.867,,,,,,,,6875,6875,,,,,,,,,
0,3,1,0,0,0,4. Other / MultiRacial,,,0,0,0,18935.502,,,,,,,,4544,4544,,,,,,,,,
0,1,1,1,0,0,2. Black Non-Hispanic,67,66,1,0,0,30077.035,0,0,0,0,0,26377.75,0,6381,6381,68,0,0,0,0,0,0,36336.82,0
0,3,0,0,0,0,2. Black Non-Hispanic,,35,0,0,0,61430.418,,,,,,,,17030,8515,,,,,,,,,
1,1,1,1,0,0,4. Other / MultiRacial,,62,1,0,1,13212.827,,,,,,,,4498,1499,,,,,,,,,
0,4,1,0,0,0,2. Black Non-Hispanic,,46,0,0,0,33984.25,,,,,,,,3538,3538,,,,,,,,,
0,3,0,0,0,0,2. Black Non-Hispanic,,38,0,0,0,77972.203,,,,,,,,8345,4172,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,47,45,0,0,0,61116,0,0,0,0,0,82815.992,0,3812,1906,48,0,0,0,0,0,0,109964.46,0
0,4,0,0,0,0,2. Black Non-Hispanic,67,66,0,0,0,78216,0,0,0,0,1,131388.64,0,1911,956,68,0,0,0,0,0,0,151673.03,0
0,4,1,0,0,1,1. White Non-Hispanic,,40,1,0,0,85412.273,,,,,,,,12199,6100,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,63,62,0,0,1,13209.88,0,0,0,0,0,96991.43,0,14291,7146,64,0,0,0,0,0,0,139476.72,0
0,4,1,0,0,1,5. Hispanic,,28,1,0,0,155804.59,,,,,,,,3071,614,,,,,,,,,
0,3,0,0,0,0,2. Black Non-Hispanic,49,48,0,0,0,19499.5,0,0,0,1,1,10877.038,1,3657,3657,,,,,,,,,
0,2,0,0,0,0,2. Black Non-Hispanic,23,22,0,0,0,114209.68,0,0,0,0,0,94826.82,0,2611,1306,24,0,0,0,1,0,1,1398.2831,1
0,2,0,0,0,0,2. Black Non-Hispanic,25,24,0,1,0,133684.13,0,0,0,0,0,93279.438,0,3123,1562,26,0,0,0,0,0,1,66809.727,0
0,2,1,1,1,0,1. White Non-Hispanic,,47,1,1,1,11551.961,,,,,,,,10672,3557,,,,,,,,,
0,3,1,0,0,0,4. Other / MultiRacial,,18,0,0,0,65794.289,,,,,,,,1477,295,,,,,,,,,
0,4,1,1,1,0,2. Black Non-Hispanic,43,45,1,0,1,22052.529,1,0,1,1,1,41541.988,0,1406,703,44,0,0,0,1,1,1,46897.523,0
0,4,1,1,0,0,2. Black Non-Hispanic,54,54,1,0,0,157753.25,0,0,1,0,1,29158.25,1,3650,912,57,0,1,0,0,1,1,64727.488,0
0,4,0,0,0,0,5. Hispanic,38,36,0,0,1,50,0,0,0,0,1,64421.5,0,10242,10242,38,0,0,0,0,0,0,108075.65,0
0,4,0,0,0,0,2. Black Non-Hispanic,,29,0,0,0,44733.914,,,,,,,,5958,5958,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,36,35,0,1,0,77064.023,0,0,0,0,0,78895.008,0,1158,579,37,1,0,0,0,0,0,118169.82,0
1,2,0,0,1,0,2. Black Non-Hispanic,29,28,1,0,0,16809,1,0,1,1,1,50,1,37212,37212,,,,,,,,,
0,4,1,0,0,0,5. Hispanic,31,29,0,0,0,120835.28,0,0,0,0,0,87300.625,0,635,318,32,0,0,0,0,0,0,206718.41,0
0,4,1,0,0,0,2. Black Non-Hispanic,38,36,0,0,0,73210.672,0,0,0,0,0,96319.141,0,1372,1372,39,0,0,0,0,0,0,21130.426,1
0,4,0,0,0,0,3. Asian Non-Hispanic,,26,0,0,0,75068.5,,,,,,,,37212,18606,,,,,,,,,
0,4,1,0,0,0,5. Hispanic,27,25,0,0,0,50994.012,0,0,0,1,1,5454.1001,1,1225,612,27,0,0,0,0,0,0,28071.697,0
1,1,0,1,1,1,2. Black Non-Hispanic,,33,1,0,1,20420.791,,,,,,,,2459,1230,,,,,,,,,
0,2,0,0,0,0,5. Hispanic,19,18,0,0,1,26825.381,0,0,0,0,0,10851.304,1,3461,1730,21,0,0,0,0,0,0,-724.0882,1
0,1,1,0,0,0,5. Hispanic,,29,0,0,0,36274.672,,,,,,,,23941,23941,,,,,,,,,
0,2,1,0,0,0,1. White Non-Hispanic,,21,0,0,0,66822.102,,,,,,,,3952,1976,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,40,39,0,0,0,96464.289,0,0,0,0,0,183596.97,0,9366,3122,41,0,0,0,0,0,0,162465.06,0
0,1,1,0,0,0,2. Black Non-Hispanic,,58,0,0,0,50671.195,,,,,,,,2546,1273,,,,,,,,,
0,1,0,0,0,0,2. Black Non-Hispanic,53,51,0,1,0,147792.94,0,0,0,0,1,22517.217,1,3036,3036,53,1,0,0,0,0,0,37923.508,0
0,4,0,0,0,0,5. Hispanic,37,36,0,0,0,95417.25,0,0,0,0,0,83851.297,0,1554,777,,0,0,0,0,0,0,109746.55,0
0,3,1,0,0,0,1. White Non-Hispanic,,55,0,0,0,182884.3,,,,,,,,14177,4726,,,,,,,,,
0,4,1,0,0,0,5. Hispanic,,39,1,0,0,46472,,,,,,,,1503,301,,,,,,,,,
1,3,0,0,1,0,3. Asian Non-Hispanic,24,23,1,0,0,91370.875,0,0,0,0,0,32103.895,0,37212,37212,25,0,0,0,0,0,0,71604.672,0
0,4,0,1,0,0,4. Other / MultiRacial,,40,1,0,0,30158.25,,,,,,,,1269,1269,,,,,,,,,
0,4,1,0,0,0,3. Asian Non-Hispanic,35,35,0,0,0,131579.3,0,0,0,0,0,1474.5,1,2622,1311,,0,0,0,0,0,0,190024.34,0
0,2,0,0,0,0,5. Hispanic,45,44,0,0,0,104140.37,1,,,1,,139367.75,0,13860,4620,,,,,,,,,
0,2,1,0,0,0,5. Hispanic,,18,0,0,1,35039.723,,,,,,,,842,168,,,,,,,,,
0,4,0,0,0,0,3. Asian Non-Hispanic,24,23,0,0,0,145317.73,0,0,0,0,0,134380.19,0,4529,1510,,,,,,,,,
0,2,0,0,0,0,5. Hispanic,,24,0,0,0,65853.68,,,,,,,,16060,5353,,,,,,,,,
0,2,1,1,0,0,5. Hispanic,54,53,1,0,0,50158.52,0,0,0,0,0,24441.975,1,882,441,55,0,0,0,0,1,1,21050,0
0,2,1,0,0,0,5. Hispanic,56,56,0,0,0,108976.5,0,0,0,0,1,111207.48,0,919,306,58,0,0,0,0,0,1,72781.648,0
0,3,0,0,0,0,1. White Non-Hispanic,30,29,0,0,0,33025.43,0,0,0,0,0,78231.797,0,23023,23023,32,0,0,0,0,0,0,58190.969,0
0,4,0,0,0,0,1. White Non-Hispanic,57,55,0,0,0,30834.018,0,0,0,0,0,56383.25,0,2528,2528,58,0,0,0,0,0,0,26243.82,0
0,2,0,0,0,0,3. Asian Non-Hispanic,,23,0,0,0,23153.73,,,,,,,,17731,8866,,,,,,,,,
1,3,1,0,0,1,5. Hispanic,26,25,1,1,0,46553.184,0,1,0,0,1,47958.379,0,1573,786,52,1,0,0,0,0,0,26585.43,0
1,2,0,1,0,0,2. Black Non-Hispanic,36,35,1,1,0,43952.84,0,0,1,1,1,56293.801,0,688,344,37,1,0,1,0,0,1,53942.887,0
0,4,0,0,0,0,1. White Non-Hispanic,,24,0,0,0,48738.25,,,,,,,,3678,3678,,,,,,,,,
0,3,0,0,0,0,5. Hispanic,55,53,0,0,0,92440.898,0,0,0,0,0,81799.898,0,791,396,55,0,0,0,0,0,0,60972.965,0
0,3,0,0,0,0,4. Other / MultiRacial,24,23,1,0,0,24048.25,0,0,0,0,1,55406.77,0,1995,1995,20,0,0,0,0,0,1,48260.781,0
0,4,1,0,0,0,1. White Non-Hispanic,35,34,0,0,0,125417.61,0,0,0,0,0,47243.25,0,17486,8743,36,0,0,0,0,0,0,-711.33167,1
0,3,1,0,0,0,5. Hispanic,21,20,0,1,1,8901.0889,0,0,0,0,0,75902.148,0,4885,1628,22,1,0,0,0,0,0,18784.941,1
0,1,1,1,0,0,2. Black Non-Hispanic,46,42,1,0,1,19776.938,0,0,1,0,1,25363.039,0,912,912,49,,,,,,,70348.883,0
1,2,0,0,0,0,5. Hispanic,63,62,1,0,0,37183.5,0,0,0,0,0,26213.164,0,12309,6154,64,0,0,0,0,0,0,41522.949,0
0,3,1,0,0,1,2. Black Non-Hispanic,31,29,1,0,0,52038.602,1,1,1,1,1,22358.367,0,1447,1447,32,0,1,,1,1,,1938.1942,1
0,3,0,0,0,0,2. Black Non-Hispanic,21,20,0,0,1,16889.861,0,0,0,0,0,117030.44,0,1992,996,,,,,,,,,
0,3,0,1,0,0,2. Black Non-Hispanic,,23,1,0,1,50254.93,,,,,,,,6360,707,,,,,,,,,
0,3,1,0,0,0,1. White Non-Hispanic,44,52,0,0,0,48064.25,0,0,0,0,0,81146.75,0,2799,2799,,1,0,0,0,0,0,41304.266,0
0,4,1,0,0,0,1. White Non-Hispanic,49,45,0,0,0,90237.813,0,0,0,0,0,209057.91,0,1125,1125,50,0,0,0,0,0,0,167555.19,0
0,4,0,0,0,0,1. White Non-Hispanic,32,31,1,0,0,66024.422,0,0,0,0,0,45738.25,0,4496,2248,33,0,0,0,0,0,0,82120.5,0
0,2,1,0,0,1,5. Hispanic,,36,1,0,0,35625.309,,,,,,,,567,567,,,,,,,,,
0,2,0,1,0,0,5. Hispanic,57,57,1,0,0,43307.332,1,0,0,1,1,37181.969,0,1689,844,58,0,0,0,1,0,1,83267,0
0,4,0,0,0,0,1. White Non-Hispanic,32,31,0,0,0,54138.91,0,0,0,0,0,128800.16,0,2107,2107,33,0,0,0,0,0,0,127222.51,0
0,3,0,0,0,0,2. Black Non-Hispanic,,56,1,0,1,28008.496,,,,,,,,2115,529,,,,,,,,,
0,2,1,1,1,0,1. White Non-Hispanic,69,68,1,1,0,19493.652,1,0,0,1,1,22434.23,0,1399,1399,70,0,0,0,0,1,1,20983.73,0
0,2,1,0,0,0,2. Black Non-Hispanic,60,59,0,0,0,119531.3,0,0,0,0,0,124756.25,0,2656,885,61,0,0,0,0,0,0,206718.41,0
0,2,0,0,0,0,1. White Non-Hispanic,22,20,0,0,0,25378.75,0,0,0,0,0,83116.109,0,37212,18606,,,,,,,,,
0,1,1,1,0,0,1. White Non-Hispanic,,68,1,1,0,80369.961,,,,,,,,3357,3357,,,,,,,,,
0,4,1,0,0,0,3. Asian Non-Hispanic,,24,0,0,0,20184.986,,,,,,,,37212,37212,,,,,,,,,
1,3,1,0,0,0,1. White Non-Hispanic,,50,1,0,0,207400,,,,,,,,3735,934,,,,,,,,,
0,2,1,0,0,0,2. Black Non-Hispanic,47,46,0,0,0,45170.648,0,1,0,0,1,114676,0,842,421,48,0,0,0,0,0,0,115426.16,0
1,2,0,1,1,1,2. Black Non-Hispanic,,45,1,0,0,15033.455,,,,,,,,1232,1232,,,,,,,,,
0,3,0,1,0,0,5. Hispanic,31,30,1,0,0,14533.481,0,1,0,0,1,136931.48,0,3889,3889,32,0,0,1,0,0,1,20847.455,0
0,4,1,0,0,0,2. Black Non-Hispanic,,42,0,0,0,207400,,,,,,,,1532,766,,,,,,,,,
0,4,1,0,0,0,5. Hispanic,,37,0,0,1,24821.125,,,,,,,,2048,683,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,44,43,0,0,0,91969.82,0,0,0,0,0,209057.91,0,1914,1914,45,0,0,0,0,0,0,187841.5,0
0,1,0,1,0,1,5. Hispanic,54,53,1,1,0,21605.859,1,0,0,1,1,65551.852,0,2676,1338,56,1,1,0,0,0,1,24101.23,0
0,3,0,1,0,0,1. White Non-Hispanic,,44,1,0,0,126915,,,,,,,,16247,8124,,,,,,,,,
0,2,0,1,0,0,1. White Non-Hispanic,43,42,1,0,0,57958,0,0,0,0,1,55058,0,2290,1145,45,0,0,0,0,1,1,119649.15,0
0,1,0,0,0,0,1. White Non-Hispanic,,59,0,0,0,22196.5,,,,,,,,6385,3192,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,,23,0,0,0,16917.143,,,,,,,,801,801,,,,,,,,,
0,3,0,0,0,0,5. Hispanic,,23,0,0,1,40103.152,,,,,,,,1160,193,,,,,,,,,
0,2,0,0,0,0,2. Black Non-Hispanic,,20,0,0,0,47693.141,,,,,,,,15047,3762,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,62,62,0,0,0,70838.859,0,0,0,0,0,209057.91,0,4557,1139,65,0,0,0,0,0,0,166421.17,0
1,3,1,0,0,0,2. Black Non-Hispanic,22,21,1,0,0,20159.5,0,0,0,0,0,131358.45,0,2208,2208,24,0,0,0,0,0,1,62080.063,0
0,2,1,0,0,0,2. Black Non-Hispanic,,62,1,1,1,12901.943,,,,,,,,830,830,,,,,,,,,
0,2,0,1,0,0,5. Hispanic,41,40,1,1,1,25678.949,0,0,0,0,0,92341.695,0,1381,460,42,1,0,0,0,0,0,159537.92,0
0,4,1,0,0,0,1. White Non-Hispanic,50,49,0,0,0,77138.25,0,0,0,0,1,109266.24,0,3489,872,52,0,0,0,0,0,1,159614.64,0
0,2,1,0,0,0,2. Black Non-Hispanic,,76,0,0,0,96329.242,,,,,,,,1912,956,,,,,,,,,
1,2,0,0,0,0,5. Hispanic,57,56,1,0,0,51853.832,0,0,1,0,1,79608.055,0,18803,6268,58,1,0,0,0,0,0,82871.781,0
0,2,1,0,0,0,2. Black Non-Hispanic,,22,0,0,0,60064.141,,,,,,,,2896,579,,,,,,,,,
0,3,1,0,0,0,5. Hispanic,,26,0,0,0,43193.141,,,,,,,,2354,1177,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,48,47,0,0,0,43504.25,0,0,0,0,0,45456.25,0,8491,8491,49,0,0,0,0,0,0,48652.82,0
1,3,0,0,0,0,2. Black Non-Hispanic,,55,1,0,0,20001.02,,,,,,,,1564,1564,,,,,,,,,
0,4,0,0,0,0,5. Hispanic,,29,0,0,0,84844.633,,,,,,,,1907,381,,,,,,,,,
0,4,0,0,0,0,2. Black Non-Hispanic,23,22,0,0,0,53881.758,0,0,,0,,28404.426,1,1349,337,24,1,0,0,0,0,1,66673.711,0
0,2,0,0,0,0,4. Other / MultiRacial,28,26,0,0,0,150158.81,0,0,0,0,0,51737.344,0,1562,781,,,,,,,,,
0,3,1,0,0,0,1. White Non-Hispanic,44,42,1,0,1,11684.42,0,0,0,0,1,7800,1,15365,15365,45,0,0,0,0,0,1,13248.146,1
0,2,0,0,0,0,1. White Non-Hispanic,,56,0,0,0,159027.33,,,,,,,,37212,9303,,,,,,,,,
0,4,0,1,0,0,3. Asian Non-Hispanic,60,60,1,0,1,21920.949,0,0,0,0,0,60230.5,0,3403,1134,,,,,,,,,
1,4,1,0,1,1,5. Hispanic,40,43,1,0,1,2419.8164,1,0,0,1,1,19556.004,0,2087,2087,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,53,52,0,0,0,164380.88,0,0,0,0,0,209057.91,0,2312,1156,54,0,0,0,0,0,0,163052.77,0
0,4,0,0,0,0,1. White Non-Hispanic,,55,0,0,0,102331.14,,,,,,,,4370,2185,,,,,,,,,
0,4,1,0,1,1,2. Black Non-Hispanic,,53,1,1,1,1873.63,,,,,,,,1178,1178,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,54,53,0,1,0,207400,0,1,0,0,1,60873.285,0,1146,573,55,1,0,0,0,0,1,69299.164,0
0,4,1,0,0,0,1. White Non-Hispanic,,25,0,0,0,102056.6,,,,,,,,9755,9755,,,,,,,,,
0,3,0,0,0,0,4. Other / MultiRacial,,28,0,0,0,39268,,,,,,,,10313,5156,30,0,0,0,0,1,1,75886.352,0
0,4,0,0,0,0,5. Hispanic,41,40,0,0,0,119891.2,0,0,0,0,0,99140.258,0,8207,4104,43,0,0,0,0,0,0,206718.41,0
0,2,0,0,0,0,2. Black Non-Hispanic,,20,0,0,0,165820.47,,,,,,,,1867,467,,,,,,,,,
0,3,0,0,1,0,2. Black Non-Hispanic,71,69,1,1,0,120237.41,0,0,0,1,1,11175.165,1,1327,1327,72,0,0,0,0,0,0,20549.73,0
0,4,0,0,0,0,1. White Non-Hispanic,70,69,0,0,0,195000,0,0,0,0,0,40640,0,1614,807,71,0,0,0,0,0,0,35000,0
0,2,0,0,0,0,1. White Non-Hispanic,,60,0,1,0,20531.998,,,,,,,,2725,2725,63,1,0,0,0,0,0,25355.227,0
0,3,0,0,1,0,2. Black Non-Hispanic,50,49,1,1,0,19982.023,0,0,0,0,0,9775.6484,1,4994,4994,51,1,1,0,1,1,1,11928,1
1,4,1,1,1,1,5. Hispanic,43,41,1,0,0,33173.57,0,0,0,1,1,23612.736,1,781,390,,,,,,,,,
0,4,0,0,0,0,3. Asian Non-Hispanic,52,50,0,0,0,63924.602,0,0,0,0,0,14116,1,11032,11032,52,0,0,0,0,0,0,52540.438,0
0,2,0,0,0,0,2. Black Non-Hispanic,,34,0,0,1,13117.36,,,,,,,,834,417,,,,,,,,,
0,3,0,0,0,0,4. Other / MultiRacial,,34,1,0,0,81979.375,,,,,,,,837,418,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,30,29,0,0,0,44988.383,0,0,0,0,0,48232.227,0,2019,1010,,,,,,,,,
0,3,0,0,0,0,2. Black Non-Hispanic,,20,0,0,0,49336.73,,,,,,,,1502,501,,,,,,,,,
0,3,0,0,0,0,5. Hispanic,,46,0,0,0,132821.58,,,,,,,,760,380,,,,,,,,,
0,2,1,0,0,0,2. Black Non-Hispanic,66,64,0,0,1,1439.7712,0,0,0,0,0,48077.07,0,1109,554,67,0,0,0,0,0,0,74948.977,0
0,4,0,0,0,0,1. White Non-Hispanic,31,30,0,0,0,43386.25,0,0,0,0,0,4546.25,1,37212,37212,32,0,0,0,0,0,0,88702.195,0
0,4,1,0,0,0,4. Other / MultiRacial,52,51,0,0,0,88930.602,0,0,0,0,0,55434.555,0,958,479,53,0,0,0,0,0,0,83218.82,0
0,2,0,0,0,0,2. Black Non-Hispanic,26,25,0,0,0,56945.941,0,0,0,0,0,90948.797,0,1203,602,27,0,0,0,0,0,0,88856.445,0
0,4,1,0,0,0,2. Black Non-Hispanic,30,28,0,0,0,138291.25,0,0,0,0,0,182675.75,0,2747,916,31,0,0,0,0,0,0,60968.648,0
0,2,1,0,0,0,5. Hispanic,22,21,0,0,0,41224.441,0,0,1,0,1,25253.498,1,3601,1200,,1,0,0,0,0,0,63563.77,0
0,2,0,0,0,0,1. White Non-Hispanic,,20,0,0,0,126846.11,,,,,,,,37212,12404,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,47,46,0,0,1,5941.2178,0,0,0,0,0,68258.703,0,666,666,48,0,0,0,0,0,0,10031.655,1
0,1,1,0,0,0,5. Hispanic,37,35,0,1,1,27395.936,0,0,0,0,0,33672.016,0,2054,2054,37,1,0,0,0,0,0,41676.973,0
0,4,1,0,0,0,5. Hispanic,36,34,0,0,0,56958.801,0,0,1,0,1,52463.133,0,3089,1030,37,0,0,0,0,0,0,31293.396,1
0,1,0,0,0,0,2. Black Non-Hispanic,50,45,0,1,0,24201.869,0,0,0,0,0,11964,1,3346,3346,51,1,0,0,1,0,1,26572.98,0
