subject_id,q3a1,q3a2,q3a3_1,q3a3_2,q3a3_3,q3a3_4,q3a3_5,q3a3_6,q3a3_7,q3a3_8,q3a4_1,q3a4_2,q3a4_3,q3a4_4,q3a4_5,q3a4_6,q3a4_7,q3a4_8,q3a4_9,q3a4_10,q3a4_11,q3a5,q3a6,q3a7,q3a7_1x,q3a7_2x,q3a7_3x,q3a7_4x,q3a8,q3a9,q3a10,q3a11,q3a12,q3a13,q3b1,q3b2,q3b2x,q3b3,q3b3x,q3b4,q3b5,q3b6,q3b6a,q3b6x,q3b7,q3b8,q3b8x,q3b9,q3b10,q3b11_1,q3b11_1x,q3b11_2,q3b11_2x,q3b11_3,q3b11_3x,q3b12_1,q3b12_1x,q3b12_2,q3b12_2x,q3b12_3,q3b12_3x,q3b13,q3b14,q3b14x,q3b15,q3b16,q3b17,q3b17x,q3b18,q3b19,q3b20,q3b20x,q3b21,q3b22,q3b23,q3b23x,q3b24,q3b25,q3b26,q3b26x,q3b27,q3b28,q3b29,q3b29x,q3b30,q3b31,q3b32,q3b32x,q3b33,q3b34,q3b35,q3b35x,q3b36,q3b36x,q3b37,q3c1,q3c2,q3c3,q3c3x,q3c4,q3c5,q3c6,q3c6x,q3c7,q3c8,q3c9,q3c9x,q3c10,q3c11,q3c12,q3c12x,q3c13,q3c13x,q3c14,q3c15,q3c16,q3d1,q3d2,q3d3,q3newyork,q3weight_p,q3weight_pu
1097,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,2,0,0,0,1,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,0,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,1,98,,2,0,,,,2,,,,,,0,0,0,98,0,1,4052.547145,12156
1098,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,2,97,3,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,97,,6,0,,,,1,97,,4,0,,,,0,,,,1,97,,3,0,,,,1,97,,97,,3,1,2,97,,1,1,97,,1,0,,,,2,,,,,,97,97,97,97,97,97,1495.535249,2243
1099,3,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,1,1,,,,,,,,,,,,,,1,1,2005,97,,97,,1,Toyota Matrix,97,,97,,1,1,6000,,1,98,,99,1,99,,,0,,,,1,99,,,1,1,200000,,0,,,,0,,,,,,1,1,,,,1,1,5000,,0,,,,2,,,,,,0,0,0,0,0,1,2554.678247,3832
1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,3,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,3,2,1,2013,1,343000,,1,1,,25000,1,1,205000,,0,,,,,,,,,,,,,1,1,25000,,1,98,,3,0,,,,0,,,,0,,,,1,1,1700,,0,,,,0,,,,,,1,2,1,2500,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,5962.805053,17886
1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,3,0,0,0,0,0,98,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,3,3,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,240,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,1,1,4200,,0,,,,2,,,,,,0,0,0,0,0,1,2939.396855,8817
1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,1,2,1,1990,1,520000,,1,1,,25000,0,,,,0,,,,,,,,,,,,,1,98,,7,1,98,,3,1,98,,97,0,,,,1,98,,9,1,98,,97,0,,,,1,97,,97,,2,1,1,,,,1,98,,3,0,,,,2,,,,,,0,1,0,0,0,1,2920.060911,8759
1107,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,,,,,,2,0,0,0,1,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,21.8,,0,,,,0,,,,0,,,,1,1,6000,,0,,,,0,,,,0,,,,,,1,2,1,100,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,959.7962512,1440
1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,3,0,0,1,2,3,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,2000,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,0,,,,1,1,44000,,2,,,,,,0,0,1,0,98,1,1136.486773,1136
1110,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,2,4,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,0,,,,1,98,,6,2,,,,,,0,0,0,0,0,1,2091.615728,3137
1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,3,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,1,1,4,4,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,200,,0,,,,0,,,,0,,,,0,,,,1,98,,5,0,,,,0,,,,,,0,,,,,1,1,6000,,1,1,110,,2,,,,,,0,0,0,1,1,1,1488.867682,1489
1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,2,3,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,100,,0,,,,0,,,,0,,,,0,,,,1,1,2000,,0,,,,0,,,,,,1,1,,,,0,,,,0,,,,2,,,,,,0,0,0,1,0,1,3134.423186,4701
1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,2,0,0,0,0,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0,,,,,,3,0,0,0,2,4,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,40000,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,1639.221315,4917
1120,1,0,0,0,0,0,0,0,,,1,0,0,0,0,1,0,0,0,0,0,,0,,,,,,1,0,0,0,1,4,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,98,,98,0,,,,0,,,,0,,,,0,,,,1,98,,98,0,,,,1,1,land out of state,98,,98,0,,,,,0,,,,0,,,,1,1,loans to subject's mother in law,98,,98,0,0,1,0,1,1,3556.480169,3556
1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,,1,97,,,,,2,0,0,0,2,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,99,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,0,,,,1,98,,98,2,,,,,,0,0,1,1,1,1,1774.572923,5323
1123,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,2,4,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,972.7980066,2918
1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,3,0,0,0,0,0,0,1,,,0,0,0,98,0,0,1,0,0,0,0,,0,,,,,,2,0,0,0,1,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,5000,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,995.8011123,2987
1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,3,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,3,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,10,,0,,,,0,,,,0,,,,0,,,,1,1,13000,,0,,,,0,,,,,,1,2,1,500,,0,,,,0,,,,2,,,,,,0,0,0,1,0,1,,
1133,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,2,2,1,2012,1,600000,,1,1,,300000,0,,,,1,1,2005,1,2006,1,2010,1,Chevrolet Malibu Maxx,1,Toyota Corolla,1,Chevrolet Cobalt,1,1,20000,,0,,,,0,,,,1,98,,8,1,1,200000,,0,,,,0,,,,0,,,,,,1,1,,,,1,1,25000,,0,,,,2,,,,,,0,0,1,0,0,1,16326.20424,12243
1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,2,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,1,2,1,80,,0,,,,0,,,,2,,,,,,0,0,1,1,1,1,3811.847981,5717
1137,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,2,2,1,1998,1,150000,,1,1,,100000,1,98,,98,1,1,2002,97,,97,,1,Lexus Sedan,97,,97,,1,98,,2,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,1,1,,,,0,,,,0,,,,2,,,,,,0,0,0,98,0,1,2992.404012,8976
1138,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,5,2,1,2008,1,485000,,1,1,,14000,1,1,350000,,1,1,2007,97,,97,,1,Nissan Pathfinder,97,,97,,1,1,75000,,0,,,,1,1,200000,,0,,,,1,98,,9,1,98,,98,0,,,,0,,,,,,1,1,,,,1,1,2300,,0,,,,2,,,,,,1,0,0,0,0,1,2051.276948,3076
1139,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,2,2,1,1990,1,25000,,1,1,,12000,0,,,,1,1,2001,97,,97,,1,chrysler town and country,97,,97,,1,1,100000,,0,,,,1,1,200000,,0,,,,1,1,100000,,1,98,,9,0,,,,0,,,,,,1,1,,,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,5425.065785,8136
1140,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,3,1,,,,,,,,,,,,,,1,1,1999,97,,97,,1,Lexus,97,,97,,1,1,3000,,0,,,,0,,,,0,,,,1,98,,97,1,98,,9,0,,,,0,,,,,,1,1,,,,0,,,,0,,,,2,,,,,,0,0,0,1,0,1,1441.194579,1441
1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,3,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,1,1,"retina detached, unsuccessful surgery, followed by another surgery; diagnosed with arthritis in the hip",,,,3,0,0,0,3,3,2,1,2004,99,,,0,,,,0,,,,1,1,2006,97,,97,,1,Pontiac G-6,97,,97,,99,,,,99,,,,99,,,,99,,,,99,,,,99,,,,0,,,,99,,,,,,99,,,,,0,,,,1,98,,98,99,,,,,,99,0,0,0,0,1,3360.453703,10080
1143,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,1,2,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,98,,2,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,1,2,98,,1,1,98,,3,0,,,,2,,,,,,0,0,1,0,98,1,5282.379854,7922
1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,2,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,2200,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,1,2,1,3000,,0,,,,0,,,,2,,,,,,0,0,0,98,0,1,3787.511361,5680
1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,2,3,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,98,,1,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,1,2,1,300,,0,,,,0,,,,2,,,,,,0,1,0,0,98,1,4004.207285,6006
1148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,3,2,1,1998,1,200000,,1,1,,200000,1,1,150000,,1,1,2006,1,2007,97,,1,Ford,1,BMW,97,,1,1,800000,,0,,,,1,1,900000,,0,,,,1,1,1500000,,1,1,0,,1,1,5500000,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,,
1149,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,1,"new job, longer travel commute",,,,3,0,0,0,2,3,1,,,,,,,,,,,,,,1,1,2000,97,,97,,1,Nissan Maxima,97,,97,,1,98,,8,0,,,,0,,,,0,,,,1,98,,9,0,,,,0,,,,0,,,,,,1,2,98,,1,0,,,,1,1,500,,2,,,,,,0,0,0,98,0,1,1955.263985,5865
1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,2,3,2,98,,98,,1,0,,,,98,,,,1,97,,97,,97,,1,Volvo,97,,97,,1,97,,97,98,,,,98,,,,0,,,,0,,,,98,,,,1,98,,9,0,,,,,,1,2,98,,97,0,,,,0,,,,2,,,,,,0,0,0,98,98,1,7387.997472,11080
1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,3,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,3,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,300,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,jewelry,1,200,,0,,,,,0,,,,0,,,,2,,,,,,0,0,0,1,0,1,521.070351,1563
1154,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,2,0,0,0,2,3,2,1,1982,1,30000,,0,,,,0,,,,1,1,2008,97,,97,,1,Honda Civic,97,,97,,1,1,800,,0,,,,0,,,,0,,,,1,98,,2,1,98,,2,0,,,,0,,,,,,1,2,1,800,,0,,,,0,,,,2,,,,,,0,0,0,1,0,1,6905.265631,10356
1155,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,2,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,98,,1,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,3247.438445,4870
1156,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,2,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,5,,0,,,,0,,,,0,,,,0,,,,1,1,60,,0,,,,0,,,,,,0,,,,,0,,,,1,1,25,,2,,,,,,0,0,1,0,0,1,669.4237139,1004
1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2,0,0,0,2,3,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,0,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,1,1,2000,,0,,,,2,,,,,,0,0,0,98,0,1,2079.947486,6239
1159,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,1,0,3,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,1,2,1,500,,0,,,,0,,,,2,,,,,,0,0,0,1,0,1,1106.149344,1106
1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,3,0,1,0,0,0,0,0,,,0,0,0,1,0,0,1,0,0,0,99,,99,,,,,,3,0,0,0,2,1,4,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,1,98,0,1,1164.823932,1747
1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,,0,,,,,,2,0,1,0,1,2,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,98,,1,0,,,,0,,,,0,,,,0,,,,98,,,,0,,,,0,,,,,,98,,,,,98,,,,0,,,,2,,,,,,0,0,0,1,0,1,5699.76954,5699
1164,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,1,2,1,1978,1,125000,,1,1,,225000,0,,,,1,1,2013,97,,97,,1,jeep patriot,97,,97,,1,1,60000,,0,,,,1,98,,8,1,98,,8,1,1,200000,,1,1,50000,,0,,,,1,1,a lifetime of stuff,1,25000,,1,1,,,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,1156.822852,1735
1165,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,98,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,10000,,1,98,,98,0,,,,0,,,,1,98,,2,0,,,,0,,,,1,1,PERSONAL ITEMS; MUSIC EQUIPMENT,98,,98,1,1,,,,0,,,,0,,,,2,,,,,,0,0,0,0,98,1,2664.6931,7993
1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,3,0,0,0,0,0,1,0,,,0,0,0,0,1,0,0,1,0,0,0,,0,,,,,,2,0,0,0,2,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,5000,,1,1,500000,,1,1,550000,,0,,,,0,,,,0,,,,0,,,,1,1,art work,1,20000,,1,2,1,1000,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,3560.814088,10681
1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,,,,,,2,0,0,1,2,2,2,1,2007,1,695000,,0,,,,0,,,,1,1,2012,1,2001,97,,1,Nissan Pathfinder,1,Chrysler Sebring Sedan,97,,1,1,200,,0,,,,0,,,,0,,,,1,1,12000,,1,1,6000,,0,,,,0,,,,,,1,2,1,18000,,0,,,,1,1,1600,,1,1,Pension loan,1,28000,,0,0,0,0,0,1,1626.552938,1626
1170,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,4,2,1,2011,1,800000,,0,,,,1,1,565000,,1,1,2005,97,,97,,1,Ford Five Hundred,97,,97,,1,1,2000,,1,1,25000,,0,,,,0,,,,1,1,400000,,1,1,0,,0,,,,0,,,,,,1,2,1,8000,,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,1156.156096,1734
1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,1,0,0,0,1,3,1,,,,,,,,,,,,,,1,97,,97,,97,,1,Ford Expedition,97,,97,,1,98,,3,0,,,,0,,,,0,,,,1,98,,1,0,,,,0,,,,0,,,,,,1,2,98,,2,0,,,,0,,,,2,,,,,,0,0,0,0,0,1,4852.655169,4852
1174,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,3,0,0,0,2,97,1,,,,,,,,,,,,,,1,1,2005,97,,97,,1,Toyota Corolla,97,,97,.,1,97,,4,0,,,,0,,,,0,,,,1,97,,5,1,97,,3,0,,,,0,,,,,,1,2,97,,1,0,,,,1,97,,1,2,,,,,,97,97,97,97,97,97,8979.212306,13467
1175,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3,0,0,0,3,1,2,1,2008,1,271000,,0,,,,1,98,,4,0,,,,,,,,,,,,,1,98,,4,0,,,,0,,,,0,,,,1,98,,9,0,,,,0,,,,0,,,,,,0,,,,,0,,,,0,,,,2,,,,,,0,0,1,0,0,1,2920.727668,4380
1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
