imp_billindsev,imp_educat,imp_female,imp_financindsev,imp_foodindsev,imp_houseindsev,imp_race,r_age,sevhard,sevhealthd,spmpov,spmres
0,4,0,0,0,0,1. White Non-Hispanic,56,0,0,1,-2500
0,3,1,0,0,0,2. Black Non-Hispanic,41,1,0,0,88798.563
0,1,1,0,0,0,5. Hispanic,61,0,0,0,20190.023
0,2,1,0,0,0,1. White Non-Hispanic,26,0,0,0,68800.742
0,3,1,0,0,0,5. Hispanic,50,0,0,0,97346.117
1,3,1,1,0,0,5. Hispanic,42,1,0,0,104744.94
0,4,1,0,0,0,1. White Non-Hispanic,62,0,0,0,52198.25
1,4,1,0,0,0,1. White Non-Hispanic,36,1,0,0,97885.047
1,4,1,0,1,0,2. Black Non-Hispanic,33,1,1,1,10658.748
0,3,1,0,0,0,5. Hispanic,60,0,0,1,27060.514
0,2,1,0,0,0,1. White Non-Hispanic,67,0,0,0,135763
0,4,0,0,0,0,1. White Non-Hispanic,60,0,0,0,207400
0,4,0,0,0,0,1. White Non-Hispanic,65,0,0,0,74952.5
0,4,0,0,0,0,3. Asian Non-Hispanic,75,0,0,0,178289.05
0,4,1,0,0,0,1. White Non-Hispanic,39,1,0,0,19887.17
0,2,1,1,0,0,5. Hispanic,22,1,0,1,33710.281
0,4,1,0,0,0,1. White Non-Hispanic,36,0,0,0,183554.2
0,2,1,0,0,0,4. Other / MultiRacial,52,0,1,0,57216.5
0,3,1,0,0,0,2. Black Non-Hispanic,54,0,0,0,64807.273
0,4,1,0,0,0,5. Hispanic,39,0,0,0,47110.332
1,2,1,0,0,0,2. Black Non-Hispanic,35,1,0,0,32833.898
0,4,1,0,0,0,1. White Non-Hispanic,46,0,0,0,190588.45
0,4,1,0,0,0,1. White Non-Hispanic,84,0,1,0,139440
0,4,1,0,0,0,1. White Non-Hispanic,50,0,0,0,98962.25
0,2,0,1,0,0,2. Black Non-Hispanic,24,1,0,0,77717.797
1,3,1,1,0,0,5. Hispanic,18,1,1,0,113590.67
1,4,1,0,0,1,1. White Non-Hispanic,43,1,0,0,207400
0,1,1,0,0,0,2. Black Non-Hispanic,36,0,1,1,9646.6836
0,2,1,0,0,0,2. Black Non-Hispanic,32,0,0,0,100126.04
0,2,1,0,0,0,5. Hispanic,30,0,0,0,26864
0,1,1,1,0,0,5. Hispanic,63,1,1,0,16138.773
0,2,1,0,0,0,2. Black Non-Hispanic,30,0,0,0,48939.762
0,2,1,0,0,0,5. Hispanic,79,0,0,1,11902.023
0,3,1,0,0,0,2. Black Non-Hispanic,,1,0,0,51678.297
0,2,1,1,0,0,2. Black Non-Hispanic,53,1,0,0,52371.895
0,4,1,0,0,0,1. White Non-Hispanic,47,0,0,0,85058.344
0,2,1,0,0,0,2. Black Non-Hispanic,31,0,0,0,90601.5
0,2,0,0,0,0,5. Hispanic,89,0,0,0,47400
0,1,1,0,0,0,5. Hispanic,40,0,1,0,37678.5
1,2,1,1,0,0,2. Black Non-Hispanic,56,1,1,1,17283
0,2,1,0,0,0,3. Asian Non-Hispanic,37,0,0,0,134800.28
0,4,0,0,0,0,1. White Non-Hispanic,33,0,0,0,40157.207
0,2,1,0,0,0,1. White Non-Hispanic,80,0,0,0,23234.719
0,1,0,0,0,0,2. Black Non-Hispanic,22,0,0,1,12421.928
1,3,1,0,0,1,2. Black Non-Hispanic,22,1,0,0,72174.07
0,2,0,0,0,0,1. White Non-Hispanic,60,0,1,0,32953.043
0,4,1,0,0,0,1. White Non-Hispanic,64,1,0,1,13075
0,3,1,0,0,0,4. Other / MultiRacial,20,0,0,1,21866.924
0,4,0,0,0,0,1. White Non-Hispanic,71,0,0,0,29400
0,4,1,0,0,0,5. Hispanic,30,0,0,0,65459.84
0,3,1,1,1,0,5. Hispanic,45,1,0,0,56469.328
1,1,0,0,1,0,4. Other / MultiRacial,61,1,0,0,31949.471
1,2,1,1,1,0,5. Hispanic,57,1,1,1,9960
0,4,1,0,0,0,1. White Non-Hispanic,54,0,0,0,207400
0,2,1,0,0,0,1. White Non-Hispanic,59,1,0,0,57641.406
0,1,0,0,0,0,5. Hispanic,42,0,0,1,14895.368
0,4,1,0,0,0,1. White Non-Hispanic,37,0,1,1,11237.094
0,4,1,0,0,0,2. Black Non-Hispanic,39,0,0,0,59465.5
0,2,1,1,1,0,5. Hispanic,51,1,1,0,27911.332
0,2,0,1,1,1,1. White Non-Hispanic,61,1,1,0,22906.102
0,3,1,0,0,0,3. Asian Non-Hispanic,21,0,0,1,28747.57
0,2,0,0,0,0,2. Black Non-Hispanic,76,0,0,0,58110.141
0,1,1,0,0,0,5. Hispanic,80,0,1,1,9637.4805
0,2,1,0,0,0,1. White Non-Hispanic,28,0,0,0,89234.414
0,2,0,0,0,0,5. Hispanic,81,0,1,0,19769.877
0,4,0,1,1,0,5. Hispanic,45,1,0,0,162009
0,1,0,0,0,0,2. Black Non-Hispanic,73,0,0,0,26427
0,1,0,0,1,0,5. Hispanic,60,1,1,1,19541.447
0,2,0,0,1,0,5. Hispanic,45,1,0,1,33068.711
0,4,1,0,0,0,2. Black Non-Hispanic,63,1,0,0,37657.25
0,3,1,0,0,0,1. White Non-Hispanic,76,0,0,0,29803.164
0,4,1,0,0,0,1. White Non-Hispanic,46,0,0,0,88439.008
0,2,0,0,0,0,1. White Non-Hispanic,44,0,0,0,52568.379
0,2,0,0,0,1,4. Other / MultiRacial,71,1,0,0,19941.043
0,4,1,0,0,0,1. White Non-Hispanic,24,0,0,1,-201488.17
0,2,0,0,0,0,4. Other / MultiRacial,30,0,0,1,21527.025
1,3,1,1,0,0,1. White Non-Hispanic,55,1,1,0,19046.773
0,3,0,0,0,0,5. Hispanic,27,1,0,1,22019.611
0,1,0,1,1,0,2. Black Non-Hispanic,51,1,1,0,30861.686
0,2,1,0,0,0,5. Hispanic,60,0,1,0,55773.012
1,1,0,0,0,0,5. Hispanic,82,1,0,1,13165.941
0,3,1,0,0,0,1. White Non-Hispanic,60,0,1,1,25160
0,4,0,0,0,0,1. White Non-Hispanic,55,0,0,0,89282.68
0,3,0,0,0,0,2. Black Non-Hispanic,54,0,0,0,18098.508
0,2,1,1,0,0,2. Black Non-Hispanic,64,1,1,0,163361.31
0,1,1,1,0,0,5. Hispanic,52,1,1,1,19793.592
0,1,0,0,0,0,5. Hispanic,67,1,1,0,36094.164
1,4,1,0,0,0,5. Hispanic,34,1,0,0,207400
0,4,0,0,0,0,5. Hispanic,65,0,0,0,32100
0,2,1,1,0,0,5. Hispanic,45,1,0,0,39525.664
0,1,0,0,0,0,5. Hispanic,68,0,1,1,25950.174
0,2,0,0,0,0,5. Hispanic,32,0,0,0,78534.359
0,4,0,0,0,0,1. White Non-Hispanic,65,0,0,0,77008.508
0,2,1,0,0,0,5. Hispanic,89,0,0,0,40933.402
0,2,1,0,0,0,5. Hispanic,55,0,1,0,140109.61
0,2,1,0,0,0,5. Hispanic,48,0,0,0,73837.414
0,3,0,0,0,0,5. Hispanic,57,0,0,0,36474.652
0,3,1,0,0,0,1. White Non-Hispanic,31,0,0,0,40617.203
1,1,1,0,0,0,5. Hispanic,75,1,1,1,25.110001
0,1,1,1,1,0,5. Hispanic,48,1,1,0,43811.203
0,4,0,1,1,0,3. Asian Non-Hispanic,58,1,0,1,11350.756
0,3,1,0,0,0,5. Hispanic,50,1,1,0,37940.5
0,1,1,1,1,0,5. Hispanic,50,1,1,0,57022.965
0,4,1,1,1,0,1. White Non-Hispanic,40,1,0,1,46492.926
0,1,0,0,0,0,5. Hispanic,76,0,0,0,17595.523
0,3,1,0,0,0,2. Black Non-Hispanic,68,0,1,0,26821.076
0,1,0,0,0,0,1. White Non-Hispanic,37,0,0,0,71318.688
0,3,0,0,0,0,1. White Non-Hispanic,65,0,0,0,83600
0,4,0,0,0,0,1. White Non-Hispanic,56,0,1,0,112275.99
0,1,1,0,0,0,5. Hispanic,43,1,0,1,22459.5
0,4,1,0,0,0,3. Asian Non-Hispanic,40,0,0,0,207400
0,2,1,0,0,0,2. Black Non-Hispanic,73,0,0,0,25026.273
0,4,1,0,0,0,1. White Non-Hispanic,35,1,0,0,29853.25
0,4,0,0,0,0,2. Black Non-Hispanic,56,0,0,0,106218.2
1,2,0,1,0,0,2. Black Non-Hispanic,52,1,1,1,4472.3599
0,2,1,0,0,0,2. Black Non-Hispanic,65,0,0,0,27000
0,2,1,0,0,0,1. White Non-Hispanic,82,0,0,0,48910.492
0,2,0,0,0,0,1. White Non-Hispanic,69,1,1,0,64201.031
1,2,1,0,1,0,5. Hispanic,22,1,0,0,27793.072
0,3,1,0,0,0,5. Hispanic,65,0,0,0,34151.641
0,4,1,1,1,0,2. Black Non-Hispanic,48,1,0,0,30058.602
0,4,1,0,0,0,2. Black Non-Hispanic,38,0,0,0,64287.25
0,2,1,0,0,0,1. White Non-Hispanic,52,0,0,0,207400
0,3,0,0,0,0,5. Hispanic,23,1,1,0,179769.23
0,1,0,0,0,0,5. Hispanic,69,0,0,0,35630.477
0,2,0,0,0,0,2. Black Non-Hispanic,21,0,0,0,36052.422
0,3,1,0,0,0,2. Black Non-Hispanic,47,1,0,1,24775.33
0,4,1,0,0,0,1. White Non-Hispanic,51,0,0,0,168457.42
0,2,0,0,0,0,2. Black Non-Hispanic,81,0,0,1,6619.3599
0,2,1,1,1,0,2. Black Non-Hispanic,57,1,0,0,87237.648
0,4,0,0,0,0,1. White Non-Hispanic,58,0,0,0,88272.602
0,4,1,0,0,0,1. White Non-Hispanic,58,1,0,0,207400
0,2,1,0,0,0,2. Black Non-Hispanic,81,0,0,0,77806.688
0,4,0,0,0,0,2. Black Non-Hispanic,70,0,0,0,69013.117
0,3,1,0,0,0,5. Hispanic,23,0,0,0,60552.129
0,1,1,0,0,0,5. Hispanic,57,0,1,0,78058.492
1,3,0,1,0,0,2. Black Non-Hispanic,45,1,0,0,39605.25
0,2,1,1,1,0,2. Black Non-Hispanic,45,1,0,0,44286.375
0,1,0,0,0,0,5. Hispanic,44,1,1,0,76081.719
0,1,1,0,1,0,2. Black Non-Hispanic,26,1,0,1,27263.805
0,3,1,0,0,0,1. White Non-Hispanic,67,1,1,0,89724.563
0,3,1,1,1,0,5. Hispanic,50,1,1,0,32348.723
0,4,1,1,1,0,2. Black Non-Hispanic,68,1,1,0,43649.23
0,3,1,0,0,0,1. White Non-Hispanic,27,0,0,0,56060.395
1,2,0,1,1,0,2. Black Non-Hispanic,53,1,1,1,19590.5
0,4,1,0,0,0,1. White Non-Hispanic,52,0,1,1,8408.5215
0,4,0,0,0,0,1. White Non-Hispanic,56,0,0,0,34269.5
0,4,1,0,0,0,5. Hispanic,42,0,0,0,190919.84
0,2,1,0,1,0,5. Hispanic,52,1,0,1,-2270
0,4,1,0,0,1,5. Hispanic,51,1,0,1,-7001.709
0,1,1,0,0,0,5. Hispanic,63,0,1,0,19195.523
0,1,1,0,0,0,2. Black Non-Hispanic,76,0,0,0,30383.467
0,4,1,0,0,0,1. White Non-Hispanic,75,0,0,0,66000
0,4,1,0,0,0,5. Hispanic,32,1,0,0,52346.449
0,3,1,0,0,0,5. Hispanic,56,1,0,0,31705.73
1,3,0,1,1,0,2. Black Non-Hispanic,40,1,1,1,11688.92
0,4,0,0,0,0,1. White Non-Hispanic,81,0,0,0,30000
0,4,0,0,0,0,1. White Non-Hispanic,52,0,0,1,42260.5
0,4,1,0,0,0,3. Asian Non-Hispanic,42,0,0,0,51061
0,2,1,0,0,0,2. Black Non-Hispanic,60,0,0,1,19233.557
0,2,1,1,0,0,5. Hispanic,40,1,0,0,73707.508
0,1,1,0,1,0,2. Black Non-Hispanic,73,1,0,0,21332.057
0,3,0,0,0,0,5. Hispanic,51,0,0,0,60167.477
0,3,0,0,0,0,1. White Non-Hispanic,39,0,0,0,135119.22
0,2,1,1,0,0,5. Hispanic,29,1,0,1,16781.809
1,2,0,0,0,0,5. Hispanic,22,1,0,1,-4554.0259
0,2,1,1,1,0,5. Hispanic,50,1,0,1,29087.75
0,4,1,0,0,0,3. Asian Non-Hispanic,,0,0,0,45103.512
0,1,1,1,1,0,2. Black Non-Hispanic,39,1,0,1,19516.289
0,4,1,1,0,0,3. Asian Non-Hispanic,44,1,0,1,-1188.96
0,4,1,0,0,0,2. Black Non-Hispanic,50,0,0,0,152909.3
0,4,1,0,0,0,4. Other / MultiRacial,46,0,0,0,44253.25
0,2,1,1,0,0,1. White Non-Hispanic,34,1,0,0,207400
0,4,1,0,0,0,1. White Non-Hispanic,54,0,0,0,84688.25
0,2,1,0,0,0,1. White Non-Hispanic,37,0,0,1,52112.547
0,4,1,0,0,0,5. Hispanic,57,0,0,0,74527.109
0,3,0,0,0,0,2. Black Non-Hispanic,37,0,1,0,48890.648
0,4,0,0,0,0,1. White Non-Hispanic,73,0,0,0,112044.23
0,1,0,1,1,0,5. Hispanic,51,1,1,0,53075.051
0,4,0,0,0,0,1. White Non-Hispanic,29,0,0,0,53528.25
0,4,1,0,0,0,2. Black Non-Hispanic,30,0,0,0,42358.25
0,2,0,0,0,0,1. White Non-Hispanic,68,1,1,0,55095.324
0,4,1,1,0,0,2. Black Non-Hispanic,57,1,0,0,56294.832
1,1,1,0,0,0,1. White Non-Hispanic,53,1,1,1,415
0,4,1,0,0,0,1. White Non-Hispanic,46,0,0,0,126794.1
0,4,1,0,0,0,4. Other / MultiRacial,22,0,0,1,-2187.7793
0,4,1,0,0,0,1. White Non-Hispanic,41,0,0,0,207400
0,4,1,0,0,0,2. Black Non-Hispanic,50,0,0,0,62392.75
0,2,1,0,0,0,4. Other / MultiRacial,27,0,0,0,56770.57
0,4,1,0,0,0,1. White Non-Hispanic,48,0,1,0,50983.578
0,2,0,0,0,0,4. Other / MultiRacial,72,0,0,0,207400
0,4,1,0,0,0,2. Black Non-Hispanic,35,0,0,0,37481.531
0,1,1,0,0,0,2. Black Non-Hispanic,75,1,1,0,20314.115
0,4,1,0,0,0,1. White Non-Hispanic,62,0,0,0,86434.789
1,1,1,1,0,0,5. Hispanic,30,1,0,0,40704.629
0,4,1,0,0,0,1. White Non-Hispanic,49,0,0,0,207400
0,4,0,0,0,0,1. White Non-Hispanic,84,0,0,1,50
0,3,1,0,0,0,2. Black Non-Hispanic,49,0,0,0,30336.25
1,2,1,1,1,0,4. Other / MultiRacial,67,1,0,0,144000
1,1,1,1,0,0,5. Hispanic,28,1,0,0,46587.402
0,3,1,0,0,0,1. White Non-Hispanic,50,0,1,0,54648
0,4,1,0,0,0,1. White Non-Hispanic,56,1,0,0,120455.5
0,3,1,0,0,0,2. Black Non-Hispanic,47,0,0,0,22113.25
0,4,0,0,0,0,1. White Non-Hispanic,81,0,1,0,139600
0,2,1,0,0,0,4. Other / MultiRacial,65,0,1,1,27.384022
0,3,0,0,0,0,5. Hispanic,56,0,1,1,18551.24
0,3,0,0,0,0,5. Hispanic,23,0,0,0,65563.477
0,3,1,0,0,0,1. White Non-Hispanic,66,0,0,0,54168.352
0,4,1,0,0,0,3. Asian Non-Hispanic,28,0,0,0,68068.25
0,3,1,0,0,0,2. Black Non-Hispanic,29,0,0,1,28685.02
0,4,1,0,0,0,1. White Non-Hispanic,41,0,0,0,57365.5
0,2,1,0,0,0,2. Black Non-Hispanic,,0,1,0,100111.73
0,1,0,0,0,0,1. White Non-Hispanic,79,0,0,0,199346.14
0,1,0,1,0,0,4. Other / MultiRacial,18,1,0,0,104400.34
0,4,0,0,0,0,1. White Non-Hispanic,77,0,0,1,9890.3545
0,4,0,0,0,0,2. Black Non-Hispanic,59,0,0,0,33716.293
0,4,0,0,0,0,3. Asian Non-Hispanic,35,0,0,0,60965.766
0,4,1,0,0,0,5. Hispanic,25,0,0,0,34827.25
0,1,1,0,1,0,5. Hispanic,36,1,0,1,3331.135
0,4,1,1,0,0,5. Hispanic,60,1,1,0,19296
0,3,1,0,0,0,1. White Non-Hispanic,32,0,0,1,36818.742
0,4,1,0,0,0,1. White Non-Hispanic,55,0,0,0,207400
1,2,0,0,1,0,5. Hispanic,29,1,0,1,33847.789
0,2,0,0,0,0,1. White Non-Hispanic,31,0,0,0,87604.531
1,2,0,0,0,0,5. Hispanic,61,1,1,1,9242.4033
0,4,0,0,0,0,1. White Non-Hispanic,32,0,0,0,84928
0,1,1,0,0,1,5. Hispanic,63,1,1,0,25199.152
0,2,0,0,0,0,2. Black Non-Hispanic,65,0,0,0,77034.766
0,2,1,1,0,0,5. Hispanic,62,1,1,0,30023.789
0,3,0,0,0,0,5. Hispanic,20,0,0,0,72930.219
0,3,0,0,0,0,2. Black Non-Hispanic,30,0,0,0,83493.617
0,1,1,0,0,0,5. Hispanic,71,0,1,0,60215.387
0,4,1,0,0,0,5. Hispanic,27,0,0,0,30386.588
0,1,1,0,0,0,5. Hispanic,87,0,0,1,0
0,3,1,0,0,0,5. Hispanic,20,0,0,0,121178.09
0,3,1,0,0,0,2. Black Non-Hispanic,19,0,0,0,52843.512
0,4,0,0,0,0,2. Black Non-Hispanic,45,0,0,1,6864.6167
1,2,1,0,0,0,2. Black Non-Hispanic,72,1,0,0,139640.61
1,3,1,1,0,0,5. Hispanic,36,1,0,0,35193.102
0,1,0,0,1,0,2. Black Non-Hispanic,26,1,0,1,27340.447
1,2,1,1,1,0,2. Black Non-Hispanic,32,1,0,0,49179.996
0,2,1,0,0,0,5. Hispanic,54,1,0,0,31937.752
0,1,1,0,0,0,5. Hispanic,42,0,0,0,34462.496
0,2,1,1,0,0,1. White Non-Hispanic,33,1,0,0,142455.33
1,2,1,1,1,0,2. Black Non-Hispanic,60,1,1,0,15338.231
1,3,1,1,1,0,5. Hispanic,62,1,0,1,10809.69
0,1,1,0,0,0,5. Hispanic,79,0,1,0,24543.523
0,3,1,0,0,1,1. White Non-Hispanic,22,1,0,0,58741.148
0,2,1,0,0,0,2. Black Non-Hispanic,50,0,0,0,45165.25
0,4,0,0,0,0,1. White Non-Hispanic,45,0,0,0,128367.6
0,3,0,0,0,0,5. Hispanic,60,0,1,0,27586.357
0,3,1,0,0,0,1. White Non-Hispanic,28,1,0,0,89665.5
0,3,1,0,0,0,2. Black Non-Hispanic,74,1,0,0,43006.77
0,4,0,0,0,0,1. White Non-Hispanic,33,0,0,0,125051.92
0,4,1,0,0,0,5. Hispanic,69,0,1,0,38916.785
0,1,1,0,1,0,5. Hispanic,54,1,1,0,33129.191
0,1,1,0,0,0,2. Black Non-Hispanic,76,0,0,0,93832.852
0,1,1,0,0,0,2. Black Non-Hispanic,53,0,1,0,26099.43
0,2,1,0,0,0,1. White Non-Hispanic,85,0,0,0,147701.28
0,1,1,1,0,1,5. Hispanic,47,1,1,0,57628.293
0,4,1,0,1,1,1. White Non-Hispanic,47,1,0,0,65163
0,2,1,0,0,0,1. White Non-Hispanic,72,0,1,1,3004.6052
0,4,1,0,0,0,1. White Non-Hispanic,73,0,0,0,201483.88
0,2,1,0,0,0,1. White Non-Hispanic,69,0,0,0,46000
0,3,1,0,0,0,2. Black Non-Hispanic,74,0,1,0,63914.414
0,2,1,1,0,0,5. Hispanic,67,1,1,0,73341.258
0,2,1,0,0,0,2. Black Non-Hispanic,77,0,0,0,65867.586
0,4,1,0,0,0,1. White Non-Hispanic,57,0,0,0,140445.5
0,4,1,0,0,0,4. Other / MultiRacial,53,0,0,0,54780.086
0,4,1,0,0,0,4. Other / MultiRacial,67,0,0,0,35152.75
0,3,0,0,0,0,2. Black Non-Hispanic,48,0,0,0,105199.73
1,2,1,1,1,0,5. Hispanic,31,1,0,0,34282.836
0,4,1,0,0,0,1. White Non-Hispanic,53,1,1,0,207400
0,4,1,0,0,0,5. Hispanic,56,1,1,0,12730.81
0,4,1,0,0,0,1. White Non-Hispanic,32,0,0,0,117688.3
0,1,1,0,0,0,5. Hispanic,87,1,1,0,18953.023
0,2,0,0,0,0,1. White Non-Hispanic,23,0,0,1,6190.1934
0,4,1,0,0,0,4. Other / MultiRacial,,0,0,0,207400
0,2,1,0,0,0,2. Black Non-Hispanic,65,0,0,0,30122.424
0,4,1,1,0,0,1. White Non-Hispanic,68,1,0,0,21281.402
0,4,0,0,0,0,1. White Non-Hispanic,67,0,1,0,207400
0,4,1,0,0,1,5. Hispanic,29,1,0,0,162380.91
0,2,1,0,0,0,1. White Non-Hispanic,92,0,1,0,19037.48
0,1,1,0,0,0,5. Hispanic,64,0,0,0,18599.352
0,2,0,0,0,0,1. White Non-Hispanic,44,0,1,1,9437.4805
0,4,1,0,0,0,4. Other / MultiRacial,,1,0,0,21433
0,4,1,0,0,0,2. Black Non-Hispanic,68,0,0,0,60055.012
0,3,1,0,0,0,5. Hispanic,58,0,1,0,36649.5
0,3,1,0,0,0,2. Black Non-Hispanic,78,0,1,0,14100
0,3,0,0,0,0,2. Black Non-Hispanic,66,0,0,0,100000
0,4,1,0,0,0,5. Hispanic,40,0,0,0,78898.938
0,1,1,0,0,0,2. Black Non-Hispanic,66,1,0,0,97178.133
0,2,0,0,0,0,5. Hispanic,20,0,0,1,8378.0234
0,1,0,0,0,0,5. Hispanic,69,0,1,1,11620.98
0,4,1,0,0,0,2. Black Non-Hispanic,67,0,0,0,133338.83
1,2,1,0,0,0,1. White Non-Hispanic,41,1,1,0,23169.92
1,4,1,0,0,0,2. Black Non-Hispanic,45,1,0,0,68668.75
0,4,1,1,0,0,1. White Non-Hispanic,50,1,0,0,54556.992
0,3,1,0,1,0,2. Black Non-Hispanic,39,1,0,1,24004.643
0,3,1,0,0,0,1. White Non-Hispanic,84,0,0,0,27324.342
0,3,1,0,0,1,4. Other / MultiRacial,,1,0,0,46456.75
0,4,1,0,0,0,1. White Non-Hispanic,64,0,0,0,115342.73
1,2,0,1,0,0,2. Black Non-Hispanic,44,1,0,1,19330.209
0,4,0,0,0,0,1. White Non-Hispanic,36,0,0,0,102144.7
0,2,1,1,0,0,1. White Non-Hispanic,85,1,0,1,4237.48
0,1,1,0,0,0,5. Hispanic,62,0,1,0,27254.457
0,2,1,1,0,0,1. White Non-Hispanic,63,1,1,0,26849.484
0,2,0,0,0,0,1. White Non-Hispanic,89,0,1,1,-437.51999
0,3,0,0,0,0,5. Hispanic,62,0,0,0,21994.783
0,4,1,0,0,0,2. Black Non-Hispanic,,0,0,0,78124.875
0,3,1,0,0,0,2. Black Non-Hispanic,23,0,0,0,63007.602
0,4,0,0,0,0,1. White Non-Hispanic,54,0,1,0,15658.25
0,4,1,0,0,0,2. Black Non-Hispanic,26,0,0,0,177866.28
0,2,0,0,0,0,1. White Non-Hispanic,70,0,0,0,53299.551
0,4,0,0,0,0,5. Hispanic,37,0,0,0,72228.25
0,2,0,1,0,0,2. Black Non-Hispanic,69,1,1,0,37093.98
0,3,0,0,0,0,5. Hispanic,20,0,0,0,65597.203
0,4,0,0,0,0,1. White Non-Hispanic,65,0,0,0,38182.164
0,2,0,0,0,0,2. Black Non-Hispanic,66,0,1,0,115678.38
0,4,1,0,0,0,1. White Non-Hispanic,57,0,0,0,90513.539
0,2,1,0,0,0,5. Hispanic,30,0,0,0,59103.789
0,4,0,0,0,0,1. White Non-Hispanic,71,0,0,0,117488.16
0,1,1,0,0,0,5. Hispanic,54,1,0,0,21009.77
0,1,1,0,0,0,2. Black Non-Hispanic,58,0,0,0,28072.373
0,3,1,0,0,0,5. Hispanic,23,1,0,0,31505.24
0,1,0,1,1,0,2. Black Non-Hispanic,56,1,0,1,7525.5425
0,4,0,0,0,0,1. White Non-Hispanic,66,0,1,0,207400
0,4,0,0,0,0,1. White Non-Hispanic,86,0,0,0,46802.855
0,4,1,0,0,0,5. Hispanic,21,0,0,0,54648.629
0,2,1,0,0,0,4. Other / MultiRacial,51,0,0,0,60099.035
0,4,1,0,0,0,1. White Non-Hispanic,37,0,0,0,207400
0,3,1,0,0,0,3. Asian Non-Hispanic,18,0,0,1,38503.73
0,3,1,0,1,0,2. Black Non-Hispanic,59,1,0,0,31621.199
1,3,1,0,0,0,2. Black Non-Hispanic,34,1,0,0,46462.73
0,4,1,0,0,0,1. White Non-Hispanic,27,0,0,0,86463.25
0,1,0,0,0,0,5. Hispanic,77,1,1,1,19611.537
0,4,1,0,0,0,1. White Non-Hispanic,46,1,0,0,48706.965
0,3,1,0,0,0,5. Hispanic,20,1,0,1,8765.6152
0,4,1,0,0,0,1. White Non-Hispanic,28,0,0,0,91766.625
0,4,0,0,0,0,5. Hispanic,70,0,1,0,161042.7
0,3,1,1,0,0,4. Other / MultiRacial,51,1,1,1,7765.8677
0,3,0,0,0,0,3. Asian Non-Hispanic,52,0,0,0,72229.852
0,4,0,0,0,0,2. Black Non-Hispanic,73,0,0,0,36084.98
0,3,1,0,0,0,1. White Non-Hispanic,64,0,0,0,69586.219
0,3,1,0,0,0,1. White Non-Hispanic,44,0,0,0,72139.367
0,3,1,1,0,1,5. Hispanic,54,1,0,1,22111.848
0,4,1,0,0,0,5. Hispanic,32,0,0,0,65077.398
0,4,1,0,0,0,1. White Non-Hispanic,48,0,0,0,207400
0,2,0,0,1,0,5. Hispanic,,1,0,0,102234
0,4,1,0,0,0,1. White Non-Hispanic,90,0,0,0,20362.658
0,4,1,1,0,0,1. White Non-Hispanic,83,1,1,0,55207.992
0,4,1,0,0,0,3. Asian Non-Hispanic,42,0,0,0,97347.539
0,3,0,0,0,0,2. Black Non-Hispanic,73,1,0,0,35550
0,3,1,0,0,0,1. White Non-Hispanic,25,0,0,0,103320
0,3,1,0,0,0,5. Hispanic,40,0,0,0,86850.008
1,2,1,1,1,0,5. Hispanic,38,1,0,1,14983.439
0,4,0,0,0,0,1. White Non-Hispanic,71,0,0,0,207400
1,2,1,0,0,0,5. Hispanic,77,1,1,0,17867.023
0,2,0,0,0,0,5. Hispanic,28,0,0,0,108903.8
1,3,1,1,1,0,5. Hispanic,34,1,0,0,18347.992
0,4,0,0,0,0,1. White Non-Hispanic,64,0,0,0,119950.62
0,4,1,0,0,0,1. White Non-Hispanic,27,0,0,0,58106.492
0,2,1,0,0,0,1. White Non-Hispanic,55,0,0,0,41717
0,4,0,0,0,0,1. White Non-Hispanic,,0,1,0,94131.906
0,3,0,0,0,0,5. Hispanic,70,0,0,0,26443.279
0,1,1,0,1,0,5. Hispanic,65,1,1,0,26184.348
0,4,0,0,0,0,2. Black Non-Hispanic,27,0,0,0,54816.801
0,2,0,1,0,0,5. Hispanic,45,1,1,0,57968.922
0,2,1,0,0,0,1. White Non-Hispanic,63,0,1,1,9435
0,4,0,0,0,0,1. White Non-Hispanic,71,0,1,0,132129.52
0,3,1,1,1,0,5. Hispanic,46,1,1,0,35925.727
0,2,1,0,0,0,1. White Non-Hispanic,65,0,0,0,37120.289
0,3,1,0,0,0,5. Hispanic,25,0,0,0,77488.766
1,3,0,0,0,0,2. Black Non-Hispanic,32,1,0,0,39079.25
1,4,1,0,0,0,1. White Non-Hispanic,70,1,0,0,134090
0,4,0,0,0,0,1. White Non-Hispanic,54,0,0,0,137533.05
0,1,1,0,1,0,5. Hispanic,37,1,0,0,62570.586
0,4,1,0,0,0,5. Hispanic,30,0,0,0,116478.25
0,4,1,0,0,0,1. White Non-Hispanic,61,0,0,0,99607.703
1,1,1,0,0,0,5. Hispanic,55,1,0,1,33433.043
0,4,1,0,0,0,1. White Non-Hispanic,28,0,0,0,156974.33
0,4,0,0,0,0,1. White Non-Hispanic,55,0,0,0,196121.8
1,4,0,0,0,0,5. Hispanic,47,1,0,1,31980.244
0,1,0,0,0,0,2. Black Non-Hispanic,63,0,0,0,96331.273
0,4,0,0,0,0,3. Asian Non-Hispanic,55,0,0,0,63816.5
0,1,1,0,0,0,5. Hispanic,44,0,1,0,21229.109
0,3,1,0,0,0,2. Black Non-Hispanic,58,0,0,0,93099.719
0,1,1,1,0,0,5. Hispanic,,1,0,1,20835.713
0,3,1,0,0,0,2. Black Non-Hispanic,30,1,0,0,75101.031
